open;close;high;low;value;volume;begin;end;trend_hp_14400;cycle_hp;cycle_hp_ma10
215.13;219.1;219.93;213.6;19225352020.3;88658860;2020-06-05;2020-06-05 23:59:59;203.6078410122428;15.492158987757193;4.990771720368349
219.8;220.3;223.15;217.45;19572072820.0;88826700;2020-06-08;2020-06-08 23:59:59;204.15988062461554;16.140119375384472;7.302736095846152
221.13;217.23;221.88;215.44;15045754084.5;69166250;2020-06-09;2020-06-09 23:59:59;204.69038854387603;12.539611456123964;9.018814813159775
217.0;212.53;217.58;211.82;19662728515.9;91895460;2020-06-10;2020-06-10 23:59:59;205.20037908703097;7.329620912969034;9.827631912292835
208.91;208.35;209.24;206.01;14524836992.8;70033060;2020-06-11;2020-06-11 23:59:59;205.6917373774381;2.6582626225618924;9.585185126644683
205.07;207.32;207.85;202.3;15576360955.0;75996510;2020-06-15;2020-06-15 23:59:59;206.16685753990745;1.153142460092539;9.706789715176322
210.28;207.76;212.19;207.52;13980584331.2;66559110;2020-06-16;2020-06-16 23:59:59;206.62831830082004;1.1316816991799499;9.574095298992749
208.52;208.14;210.35;206.94;11802788689.2;56578870;2020-06-17;2020-06-17 23:59:59;207.0787784658944;1.0612215341055844;8.663077416579847
207.8;203.77;208.1;202.72;14802264834.6;72275760;2020-06-18;2020-06-18 23:59:59;207.5209754298559;-3.7509754298558846;6.382046738694418
205.44;207.0;209.2;204.55;15554563362.6;75045510;2020-06-19;2020-06-19 23:59:59;207.9577202833697;-0.9577202833696958;5.2797123334949045
206.7;206.4;207.95;204.28;12074076979.8;58664110;2020-06-22;2020-06-22 23:59:59;208.39156363269612;-1.9915636326961135;3.5313400714495744
207.7;207.3;209.74;206.43;11137767479.7;53487940;2020-06-23;2020-06-23 23:59:59;208.8249895757425;-1.5249895757424952;1.7648291763368775
201.0;206.92;207.0;200.75;14541271980.8;71495220;2020-06-25;2020-06-25 23:59:59;209.26034390738616;-2.3403439073861705;0.276833639985864
206.97;203.15;207.5;201.76;9536028546.0;46690640;2020-06-26;2020-06-26 23:59:59;209.6998665204504;-6.549866520450394;-1.1111151033560787
201.0;205.8;205.86;200.97;8775787315.9;43082680;2020-06-29;2020-06-29 23:59:59;210.14563478387603;-4.345634783876022;-1.8115048439998702
205.7;203.22;206.0;202.36;8909592214.0;43754960;2020-06-30;2020-06-30 23:59:59;210.59927121476227;-7.379271214762269;-2.664746211485351
205.0;209.6;210.15;204.28;15895629292.0;76382050;2020-07-02;2020-07-02 23:59:59;211.06209655001499;-1.4620965500149907;-2.9241240364048453
210.0;210.95;211.97;209.0;10651660815.1;50644210;2020-07-03;2020-07-03 23:59:59;211.5349190771501;-0.5849190771501185;-3.0887380975304155
212.97;214.61;216.79;212.94;11914952236.6;55455110;2020-07-06;2020-07-06 23:59:59;212.01844554920106;2.5915544507989523;-2.454485109464932
213.0;210.53;214.23;210.51;9483841870.2;44728560;2020-07-07;2020-07-07 23:59:59;212.51334209982105;-1.9833420998210443;-2.5570472911100666
210.8;210.97;212.29;209.3;8859053776.1;42068480;2020-07-08;2020-07-08 23:59:59;213.02045483172213;-2.050454831722135;-2.562936411012669
210.7;209.11;211.7;208.1;9485167255.3;45189000;2020-07-09;2020-07-09 23:59:59;213.5404921155263;-4.4304921155262775;-2.853486664991047
207.51;212.28;212.6;206.57;10603240360.5;50706520;2020-07-10;2020-07-10 23:59:59;214.07401992915885;-1.79401992915885;-2.798854267168315
213.87;208.39;214.2;208.11;10836025409.7;51331610;2020-07-13;2020-07-13 23:59:59;214.62129657748147;-6.231296577481487;-2.766997272871424
208.38;209.5;209.58;205.7;13674397301.5;66035020;2020-07-14;2020-07-14 23:59:59;215.1824557806385;-5.682455780638492;-2.900679372547671
210.29;211.09;211.8;207.65;10392614438.1;49529010;2020-07-15;2020-07-15 23:59:59;215.75719852984528;-4.66719852984528;-2.629472104055972
209.66;211.35;212.6;208.63;8222468883.2;39030370;2020-07-16;2020-07-16 23:59:59;216.34483120133248;-4.994831201332488;-2.982745569187722
211.69;210.81;212.18;209.86;7621648287.8;36140220;2020-07-17;2020-07-17 23:59:59;216.94433606032175;-6.134336060321743;-3.5376872675048845
210.27;213.89;214.48;209.08;9408789104.0;44507600;2020-07-20;2020-07-20 23:59:59;217.55434850875673;-3.6643485087567456;-4.163277563460454
215.0;215.73;219.1;214.38;16436006752.1;75649160;2020-07-21;2020-07-21 23:59:59;218.1730779530213;-2.443077953021316;-4.209251148780481
215.98;216.71;217.65;213.56;10453875884.8;48441000;2020-07-22;2020-07-22 23:59:59;218.79847933085293;-2.0884793308529197;-4.21305359869356
217.5;215.41;219.28;215.0;9454102078.5;43424820;2020-07-23;2020-07-23 23:59:59;219.42833792179758;-4.018337921797581;-4.17183817932069
214.8;215.97;217.41;197.73;11521604596.7;53567220;2020-07-24;2020-07-24 23:59:59;220.06029397211438;-4.090293972114381;-4.401465583616243
216.7;216.9;218.38;215.15;8310553242.2;38321750;2020-07-27;2020-07-27 23:59:59;220.69170867681788;-3.7917086768178763;-4.157506793549882
216.81;215.53;217.42;215.25;5319231657.0;24610340;2020-07-28;2020-07-28 23:59:59;221.31965918273025;-5.789659182730247;-4.168227133759058
215.89;219.18;219.18;215.63;9005920588.0;41346230;2020-07-29;2020-07-29 23:59:59;221.94095932357112;-2.7609593235711145;-3.9776032131316414
218.71;218.15;218.88;215.34;11138328730.9;51264970;2020-07-30;2020-07-30 23:59:59;222.55202087339453;-4.40202087339452;-3.9183221803378445
218.19;221.57;221.98;217.43;13145917240.5;59709710;2020-07-31;2020-07-31 23:59:59;223.1490638729683;-1.5790638729683053;-3.4627949616025004
222.27;226.72;228.36;221.3;14565232568.0;64556650;2020-08-03;2020-08-03 23:59:59;223.72800266716618;2.9919973328338187;-2.7971603774434444
227.39;227.16;228.85;225.63;9543108136.4;42017490;2020-08-04;2020-08-04 23:59:59;224.2846419436485;2.8753580563515015;-2.2653167765061624
228.15;226.4;229.17;224.31;12399212426.2;54642900;2020-08-05;2020-08-05 23:59:59;224.81499416766815;1.5850058323318592;-1.8979682601876846
226.75;226.0;227.43;224.35;6807374079.6;30164090;2020-08-06;2020-08-06 23:59:59;225.31527148212086;0.6847285178791367;-1.4276616162200129
225.0;227.28;227.6;224.46;8061489862.1;35640160;2020-08-07;2020-08-07 23:59:59;225.78179609975183;1.4982039002481713;-0.8688118289837575
227.96;225.99;228.7;224.51;9837842413.7;43502880;2020-08-10;2020-08-10 23:59:59;226.21093778389763;-0.2209377838976252;-0.5117347396917324
226.43;232.65;234.73;226.21;18901430660.7;81875170;2020-08-11;2020-08-11 23:59:59;226.59917033983237;6.050829660167636;0.6723141445980559
233.12;242.4;242.5;233.03;24086072932.3;101002270;2020-08-12;2020-08-12 23:59:59;226.94295222992852;15.457047770071483;2.4941148539623157
242.2;241.39;244.04;238.57;20686038715.6;85720330;2020-08-13;2020-08-13 23:59:59;227.23916211306255;14.150837886937438;4.349400729995511
242.0;239.99;242.22;238.47;10611904575.6;44284550;2020-08-14;2020-08-14 23:59:59;227.48575205420616;12.50424794579385;5.757731911871727
240.8;237.8;242.35;234.5;18405007815.5;77120410;2020-08-17;2020-08-17 23:59:59;227.68165681540665;10.118343184593357;6.470366497047681
236.88;236.3;239.83;235.69;8727611405.3;36762880;2020-08-18;2020-08-18 23:59:59;227.82667950926296;8.473320490737052;7.030162740486236
235.85;239.4;240.75;235.19;9128470275.9;38234650;2020-08-19;2020-08-19 23:59:59;227.92132591109518;11.478674088904825;8.019529566143532
238.44;232.48;238.51;230.33;27336230596.3;116941150;2020-08-20;2020-08-20 23:59:59;227.96669022125744;4.513309778742553;8.402387692229874
233.3;231.22;236.5;227.35;32170258945.3;138913060;2020-08-21;2020-08-21 23:59:59;227.96466377024893;3.255336229751066;8.578100925180163
232.5;231.81;233.7;230.2;10345016893.4;44546800;2020-08-24;2020-08-24 23:59:59;227.91745131285901;3.8925486871409873;8.989449572284025
232.3;228.08;232.97;226.9;13519382620.3;58979870;2020-08-25;2020-08-25 23:59:59;227.82748366889305;0.2525163311069605;8.409618239377957
228.3;227.8;229.4;224.7;17191544879.4;75779450;2020-08-26;2020-08-26 23:59:59;227.69746197403768;0.10253802596233186;6.874167264967042
227.87;226.23;229.98;225.6;11613583692.0;51031070;2020-08-27;2020-08-27 23:59:59;227.5301048998358;-1.3001048998358158;5.329072986289717
227.0;226.3;228.1;225.19;9232406392.9;40748090;2020-08-28;2020-08-28 23:59:59;227.3281382385266;-1.0281382385265943;3.975834367857672
227.0;226.1;229.71;225.0;14071375876.6;62015070;2020-08-31;2020-08-31 23:59:59;227.09419749728676;-0.9941974972867627;2.8645802996696603
226.7;227.64;227.97;226.01;8522787144.6;37550370;2020-09-01;2020-09-01 23:59:59;226.83084678480424;0.8091532151957495;2.09816357211553
228.56;222.57;228.75;220.85;17450608746.8;77854040;2020-09-02;2020-09-02 23:59:59;226.54058116827412;-3.9705811682741228;0.5532380463976352
221.67;218.32;224.23;218.0;15382475469.6;69470720;2020-09-03;2020-09-03 23:59:59;226.22595190608683;-7.905951906086841;-0.6886881220853042
218.0;222.21;222.5;216.75;15500726113.3;70670060;2020-09-04;2020-09-04 23:59:59;225.88923452182962;-3.6792345218296134;-1.382145197243372
221.5;221.32;224.2;220.5;13178570253.6;59334960;2020-09-07;2020-09-07 23:59:59;225.53215551465166;-4.21215551465167;-2.192615617422638
222.0;217.68;222.48;216.29;15302879362.2;70024350;2020-09-08;2020-09-08 23:59:59;225.1561858813047;-7.476185881304701;-2.965485838663804
217.01;218.0;218.88;216.8;10478057857.9;48062980;2020-09-09;2020-09-09 23:59:59;224.76250410774088;-6.762504107740881;-3.651990052034125
218.24;220.6;222.15;215.79;15594540161.9;71198540;2020-09-10;2020-09-10 23:59:59;224.3517695003373;-3.7517695003373035;-3.897156512084274
221.46;221.07;223.15;219.75;10116610895.1;45688920;2020-09-11;2020-09-11 23:59:59;223.9241717471302;-2.8541717471302093;-4.079759862944636
222.31;227.37;227.54;222.13;14157337173.7;62906200;2020-09-14;2020-09-14 23:59:59;223.4796399966073;3.890360003392715;-3.5913041128766876
228.22;231.5;231.95;227.39;14255629551.8;61905270;2020-09-15;2020-09-15 23:59:59;223.0179051908849;8.482094809115097;-2.824009953484753
231.72;231.06;232.6;230.15;9156984436.9;39605930;2020-09-16;2020-09-16 23:59:59;222.53896843596866;8.521031564031347;-1.574848680254206
229.1;231.46;231.75;228.57;11305308495.3;49126710;2020-09-17;2020-09-17 23:59:59;222.04341987222588;9.416580127774125;0.15740452313189052
232.0;230.3;232.59;229.0;12588932834.6;54624840;2020-09-18;2020-09-18 23:59:59;221.53244137832704;8.767558621672976;1.4020838374821494
229.88;226.25;230.07;223.49;15914876384.9;70303620;2020-09-21;2020-09-21 23:59:59;221.00786876211797;5.242131237882035;2.34751251273552
226.0;229.88;230.28;225.46;15206482113.8;66622080;2020-09-22;2020-09-22 23:59:59;220.47214668968232;9.407853310317677;4.035916431897758
230.02;228.5;232.1;227.61;16403578895.1;71299220;2020-09-23;2020-09-23 23:59:59;219.92808386399517;8.57191613600483;5.569358456272329
227.63;228.17;231.1;225.75;18732362394.8;81995110;2020-09-24;2020-09-24 23:59:59;219.37914231117816;8.79085768882183;6.823621175188242
229.0;228.24;229.3;226.25;13705991460.3;60248340;2020-09-25;2020-09-25 23:59:59;218.82937932930685;9.410620670693163;8.05010041697058
228.79;228.63;229.55;227.35;14741456973.9;64519830;2020-09-28;2020-09-28 23:59:59;218.28346269268505;10.346537307314946;8.695718147362802
228.88;225.48;228.88;223.1;20396145374.2;90417190;2020-09-29;2020-09-29 23:59:59;217.74671369094105;7.73328630905894;8.620837297357188
224.5;229.14;230.75;223.25;17872440194.2;78604470;2020-09-30;2020-09-30 23:59:59;217.22517212323828;11.914827876761706;8.960216928630222
229.08;227.23;229.9;226.86;17791063640.7;77828210;2020-10-01;2020-10-01 23:59:59;216.7254148225116;10.504585177488394;9.06901743360165
210.4;208.8;211.39;206.5;23838847083.7;114322450;2020-10-02;2020-10-02 23:59:59;216.25484604029828;-7.454846040298264;7.446776967404526
209.65;208.89;210.69;207.72;9513875234.4;45601880;2020-10-05;2020-10-05 23:59:59;215.8215995132174;-6.931599513217407;6.229403892294582
209.0;211.18;212.99;208.35;18494841962.5;87529560;2020-10-06;2020-10-06 23:59:59;215.43329128024627;-4.253291280246259;4.863289433238188
211.3;210.6;212.66;209.03;13059113369.6;62052620;2020-10-07;2020-10-07 23:59:59;215.09705601928502;-4.497056019285026;3.5563922177092024
211.2;207.97;211.43;207.26;10346732010.9;49545460;2020-10-08;2020-10-08 23:59:59;214.81973304078377;-6.849733040783775;1.9923331447486419
208.47;205.38;208.96;204.4;13514648160.3;65518060;2020-10-09;2020-10-09 23:59:59;214.60784935963576;-9.22784935963577;0.12848614171574865
205.97;206.18;208.49;204.57;10804190710.5;52321380;2020-10-12;2020-10-12 23:59:59;214.46745631482855;-8.287456314828546;-1.7349132204986006
205.92;205.03;207.64;204.77;9481495812.4;46023280;2020-10-13;2020-10-13 23:59:59;214.4039644224777;-9.373964422477712;-3.445638293652266
205.06;207.83;208.0;204.78;9685023432.1;46840170;2020-10-14;2020-10-14 23:59:59;214.42220868089916;-6.592208680899148;-5.296341949418351
207.46;203.85;207.57;201.95;15627615937.8;76502030;2020-10-15;2020-10-15 23:59:59;214.52637311865743;-10.676373118657438;-7.4144377790329346
204.02;201.17;204.25;200.5;13392342059.7;66258500;2020-10-16;2020-10-16 23:59:59;214.72018397204724;-13.55018397204725;-8.023971572207833
201.55;202.78;204.0;201.55;9616800475.9;47421400;2020-10-19;2020-10-19 23:59:59;215.0066260625635;-12.226626062563497;-8.553474227142441
203.0;209.54;209.76;202.5;16761624910.9;80919110;2020-10-20;2020-10-20 23:59:59;215.3877432267031;-5.847743226703102;-8.712919421788126
210.04;210.33;213.25;208.9;17405263503.0;82509750;2020-10-21;2020-10-21 23:59:59;215.86473022970864;-5.534730229708629;-8.816686842830487
209.58;210.21;211.53;207.84;9827794477.3;46859510;2020-10-22;2020-10-22 23:59:59;216.438375743543;-6.228375743542983;-8.754551113106407
210.0;214.5;214.73;209.15;16035135288.8;75361490;2020-10-23;2020-10-23 23:59:59;217.10908408390313;-2.6090840839031273;-8.092674585533143
213.4;211.1;214.45;210.5;12523196337.9;58921210;2020-10-26;2020-10-26 23:59:59;217.8768270403927;-6.776827040392703;-7.941611658089559
211.5;207.64;212.29;206.66;12740888699.7;61084680;2020-10-27;2020-10-27 23:59:59;218.7413952162207;-11.101395216220709;-8.11435473746386
206.94;204.73;206.94;202.3;14346698389.2;70171420;2020-10-28;2020-10-28 23:59:59;219.70210860160714;-14.972108601607147;-8.952344729534659
206.5;205.58;207.33;203.64;18784577809.2;91505270;2020-10-29;2020-10-29 23:59:59;220.75751625654868;-15.177516256548671;-9.402459043323782
203.62;200.99;204.84;200.61;16956465782.8;83659620;2020-10-30;2020-10-30 23:59:59;221.90512751127798;-20.915127511277973;-10.138953397246855
200.45;204.5;204.59;196.15;16569318135.9;82335660;2020-11-02;2020-11-02 23:59:59;223.14139770184315;-18.641397701843147;-10.78043056117482
205.7;209.2;211.11;203.8;18755423471.8;90368710;2020-11-03;2020-11-03 23:59:59;224.4613297248818;-15.261329724881818;-11.721789210992691
214.4;216.7;218.65;211.43;32864048096.0;152554980;2020-11-05;2020-11-05 23:59:59;225.85863193552453;-9.15863193552454;-12.084179381574282
215.8;217.5;218.29;213.0;20569505846.9;94997390;2020-11-06;2020-11-06 23:59:59;227.32595287433762;-9.825952874337617;-12.443937094653744
220.0;228.05;231.3;218.7;49040624016.0;217536750;2020-11-09;2020-11-09 23:59:59;228.85530506578087;-0.8053050657808569;-12.263559192841518
227.0;236.1;237.6;226.27;53418710876.7;229603230;2020-11-10;2020-11-10 23:59:59;230.43801867647562;5.6619813235243726;-11.01967835644981
237.0;244.2;245.98;236.89;56981091002.2;234843470;2020-11-11;2020-11-11 23:59:59;232.06536794908035;12.134632050919635;-8.696075629735777
243.31;242.08;245.72;240.22;36869870227.7;151436920;2020-11-12;2020-11-12 23:59:59;233.72902031940097;8.350979680599039;-6.363766801515157
242.01;242.99;244.14;238.62;25594975927.1;106150870;2020-11-13;2020-11-13 23:59:59;235.4214859060246;7.568514093975409;-4.089163766462749
244.14;247.99;248.73;244.0;28152563676.1;113945190;2020-11-16;2020-11-16 23:59:59;237.13585475668296;10.854145243317049;-0.9122364910032473
248.0;245.7;249.84;243.41;23346224330.0;94918470;2020-11-17;2020-11-17 23:59:59;238.8657425103643;6.834257489635689;1.6353290281446362
245.1;242.71;247.23;242.59;14733578918.6;60088940;2020-11-18;2020-11-18 23:59:59;240.60551856614333;2.1044814338566766;3.3719101440184858
242.5;240.27;243.49;237.34;23265463603.1;97143730;2020-11-19;2020-11-19 23:59:59;242.35002692430945;-2.0800269243094363;4.079770645139996
239.58;239.42;240.77;236.57;11633833057.0;48799870;2020-11-20;2020-11-20 23:59:59;244.09425772969593;-4.674257729695938;4.594940159604164
240.45;239.7;243.87;238.52;18049549354.9;74832280;2020-11-23;2020-11-23 23:59:59;245.83305668082187;-6.1330566808218805;4.062164998100061
241.65;247.33;247.85;239.57;20602954853.6;84515780;2020-11-24;2020-11-24 23:59:59;247.56094487497515;-0.23094487497513683;3.4728723782501105
248.0;251.91;252.2;246.55;33360645434.4;133397740;2020-11-25;2020-11-25 23:59:59;249.27201750272977;2.6379824972702295;2.52320742288517
252.3;250.1;252.88;247.44;19957536265.9;79917590;2020-11-26;2020-11-26 23:59:59;250.96035371682123;-0.860353716821237;1.6020740831431426
250.3;251.59;252.26;248.03;12861398290.8;51431130;2020-11-27;2020-11-27 23:59:59;252.62021586321399;-1.0302158632139822;0.7422010874242033
249.72;249.63;251.0;245.98;27926253239.0;112141620;2020-11-30;2020-11-30 23:59:59;254.24580654108655;-4.615806541086556;-0.8047940910161572
250.75;260.81;260.99;249.8;33797756819.2;132069500;2020-12-01;2020-12-01 23:59:59;255.83125680684924;4.978743193150763;-0.9903455206646499
260.05;264.06;264.99;258.8;24485196875.8;93452130;2020-12-02;2020-12-02 23:59:59;257.3703771747914;6.68962282520863;-0.5318313815294544
264.5;263.14;264.63;260.85;16359009602.9;62240840;2020-12-03;2020-12-03 23:59:59;258.85732390525743;4.2826760947425555;0.10443892037574472
264.63;270.0;270.84;264.5;25436065778.4;94637930;2020-12-04;2020-12-04 23:59:59;260.2867178157326;9.713282184267428;1.5431929117720813
269.0;274.36;276.13;268.1;25943614759.1;94793660;2020-12-07;2020-12-07 23:59:59;261.653477131764;12.706522868235993;3.4271508666778687
274.5;275.49;276.66;271.52;21641376994.2;78859920;2020-12-08;2020-12-08 23:59:59;262.9531946123839;12.536805387616084;4.703925892936991
276.4;276.89;279.42;275.87;20456907403.1;73639980;2020-12-09;2020-12-09 23:59:59;264.18234541404576;12.70765458595423;5.710893101805391
276.55;282.2;282.2;275.2;21123931442.1;75658690;2020-12-10;2020-12-10 23:59:59;265.33827530468824;16.86172469531175;7.483100943018689
282.5;283.73;284.6;279.78;21506659116.0;76101950;2020-12-11;2020-12-11 23:59:59;266.4192125282631;17.310787471736944;9.317201276513781
285.01;279.95;287.74;277.1;25581080169.8;90415250;2020-12-14;2020-12-14 23:59:59;267.42455628182597;12.525443718174017;11.03132630243984
278.53;278.7;283.76;276.07;23511052595.1;84193230;2020-12-15;2020-12-15 23:59:59;268.3549079004516;10.345092099548367;11.5679611930796
278.0;278.35;280.84;276.14;15220154497.2;54748960;2020-12-16;2020-12-16 23:59:59;269.21173854169524;9.138261458304783;11.812825056389215
279.81;278.5;285.16;276.54;25872189748.4;92138550;2020-12-17;2020-12-17 23:59:59;269.9972377722856;8.502762227714413;12.2348336696864
277.22;270.16;277.4;268.52;27030760585.1;99271840;2020-12-18;2020-12-18 23:59:59;270.71422976044147;-0.5542297604414443;11.208082475215514
266.2;261.79;267.34;259.7;31683374762.3;120517950;2020-12-21;2020-12-21 23:59:59;271.366129143981;-9.576129143981007;8.979817273993813
259.55;262.04;267.42;257.05;27826353526.9;105490480;2020-12-22;2020-12-22 23:59:59;271.9563120725445;-9.916312072544486;6.734505527977757
262.25;270.1;270.29;260.22;18051634580.6;67938790;2020-12-23;2020-12-23 23:59:59;272.48748968680366;-2.387489686803633;5.2249911007019705
271.98;269.32;272.82;267.13;11504527659.8;42614450;2020-12-24;2020-12-24 23:59:59;272.9616844946474;-3.641684494647393;3.174650181706056
269.97;270.64;271.0;268.28;3235057865.1;11989750;2020-12-25;2020-12-25 23:59:59;273.38075320606976;-2.740753206069769;1.1694961139253848
270.9;274.7;275.19;269.73;10633510029.9;39043430;2020-12-28;2020-12-28 23:59:59;273.7462996363086;0.9537003636913823;0.01232177847712137
275.91;272.0;276.43;271.26;10692369375.8;39021610;2020-12-29;2020-12-29 23:59:59;274.05973727051787;-2.0597372705178714;-1.2281611585295025
272.49;271.65;274.24;270.12;8575812006.4;31530660;2020-12-30;2020-12-30 23:59:59;274.3225458230433;-2.672545823043322;-2.409241886664313
274.67;272.0;276.6;270.61;13434542974.0;48922920;2021-01-04;2021-01-04 23:59:59;274.53606197092023;-2.5360619709202297;-3.5131243065277773
272.69;275.2;275.7;270.28;12449940093.5;45583910;2021-01-05;2021-01-05 23:59:59;274.70143679772406;0.49856320227593187;-3.4078450102560396
275.94;272.93;275.94;271.62;11198786354.7;40948520;2021-01-06;2021-01-06 23:59:59;274.81964527161557;-1.8896452716155636;-2.639196623019495
275.11;283.64;283.99;275.11;24965598229.2;88928790;2021-01-08;2021-01-08 23:59:59;274.89169698319995;8.748303016800037;-0.772735114085043
282.86;289.49;292.95;279.48;32387587949.7;112349520;2021-01-11;2021-01-11 23:59:59;274.9184702977164;14.571529702283613;0.9231668248236815
290.88;289.99;296.07;286.7;23033207791.0;78962360;2021-01-12;2021-01-12 23:59:59;274.901451101447;15.088548898553029;2.7961901641437237
291.01;283.78;292.46;283.1;19329406068.2;67559080;2021-01-13;2021-01-13 23:59:59;274.8431371924586;8.936862807541388;3.9639517655048393
284.0;284.79;286.9;279.06;21166553940.6;74673700;2021-01-14;2021-01-14 23:59:59;274.7470741847139;10.04292581528614;4.872874310664315
282.55;276.9;286.16;276.0;20704258669.7;73774870;2021-01-15;2021-01-15 23:59:59;274.61742830764825;2.2825716923517234;5.307105206951275
275.72;279.79;281.3;272.95;20519303291.8;73935650;2021-01-18;2021-01-18 23:59:59;274.4590632161011;5.330936783898949;6.1074534676455015
280.98;278.19;282.8;276.42;15657703355.8;55998820;2021-01-19;2021-01-19 23:59:59;274.27700107683484;3.912998923165162;6.7523595570540405
278.62;279.8;282.49;276.77;13410105295.4;47940980;2021-01-20;2021-01-20 23:59:59;274.07663426055547;5.723365739444546;7.274839810770902
280.75;274.4;281.54;272.84;23104211857.2;83795610;2021-01-21;2021-01-21 23:59:59;273.8636268740052;0.5363731259947713;7.517441650531936
273.0;268.25;273.3;266.78;23425721074.9;87007610;2021-01-22;2021-01-22 23:59:59;273.64404047988035;-5.394040479880346;6.103207300863898
271.0;265.3;273.63;261.65;30573885594.7;114330950;2021-01-25;2021-01-25 23:59:59;273.4239738890107;-8.1239738890107;3.8336569417344664
262.7;269.34;269.57;262.61;20081806624.3;75228120;2021-01-26;2021-01-26 23:59:59;273.2091513260818;-3.8691513260818056;1.9378869192709829
270.07;265.5;273.8;265.02;26983357696.7;100093260;2021-01-27;2021-01-27 23:59:59;273.0047328509255;-7.504732850925507;0.29372735342429335
263.5;265.96;267.17;261.17;21478838736.4;81253290;2021-01-28;2021-01-28 23:59:59;272.81560983230963;-6.8556098323096535;-1.396126211335286
263.77;258.11;264.75;257.36;31282157083.1;120123710;2021-01-29;2021-01-29 23:59:59;272.6461524769983;-14.536152476998268;-3.077998628270285
260.0;263.8;264.06;258.73;16517036893.1;63130400;2021-02-01;2021-02-01 23:59:59;272.5002549077396;-8.700254907739577;-4.481117797434138
265.0;263.15;268.39;263.05;21130912921.8;79534190;2021-02-02;2021-02-02 23:59:59;272.3808017922485;-9.230801792248542;-5.795497868975508
264.32;263.53;268.14;261.05;20508495277.8;77648760;2021-02-03;2021-02-03 23:59:59;272.29007361387164;-8.760073613871668;-7.243841804307129
263.21;270.11;270.6;262.34;21060053221.8;78929290;2021-02-04;2021-02-04 23:59:59;272.22970982805305;-2.1197098280530327;-7.50945009971191
271.99;271.7;272.57;268.87;19443149796.1;71806820;2021-02-05;2021-02-05 23:59:59;272.2007415517914;-0.5007415517914069;-7.020120206903016
273.01;275.2;275.58;272.32;14217396460.7;51878390;2021-02-08;2021-02-08 23:59:59;272.204052700014;2.9959472999859713;-5.908128088003349
275.99;268.98;276.29;267.19;24881954493.2;91921510;2021-02-09;2021-02-09 23:59:59;272.24049241392925;-3.260492413929228;-5.847262196788091
269.28;265.9;270.99;265.2;16918200383.1;63087490;2021-02-10;2021-02-10 23:59:59;272.31111788664134;-6.411117886641364;-5.737900700359677
265.5;264.7;266.9;263.75;10250368666.9;38669800;2021-02-11;2021-02-11 23:59:59;272.4167598881702;-7.716759888170202;-5.824015705945731
264.0;266.0;266.44;258.55;21386688670.7;81658530;2021-02-12;2021-02-12 23:59:59;272.55780397201573;-6.5578039720157335;-5.026180855447478
268.49;271.81;271.87;267.07;15321628602.6;56945310;2021-02-15;2021-02-15 23:59:59;272.73409980557466;-0.9240998055746559;-4.248565345230986
272.3;270.9;272.8;268.27;17059296191.7;63103170;2021-02-16;2021-02-16 23:59:59;272.94504165319;-2.045041653190026;-3.5299893313251345
270.99;270.9;275.07;267.56;21493440752.3;79103850;2021-02-17;2021-02-17 23:59:59;273.1899596056072;-2.289959605607237;-2.8829779304986913
270.35;266.99;272.46;266.21;15803278522.1;58729690;2021-02-18;2021-02-18 23:59:59;273.46804173679027;-6.47804173679026;-3.318811121372414
266.12;271.34;272.81;264.19;15897066063.1;59268550;2021-02-19;2021-02-19 23:59:59;273.77831709573064;-2.4383170957306675;-3.51256867576634
271.0;270.51;271.0;269.02;2365150617.1;8763250;2021-02-20;2021-02-20 23:59:59;274.1193648674103;-3.6093648674103065;-4.173099892505968
270.1;273.71;274.46;268.12;13063828693.3;48129770;2021-02-22;2021-02-22 23:59:59;274.48959490923517;-0.7795949092351862;-3.9250101420365637
272.12;271.9;272.75;269.42;17398895710.6;64190320;2021-02-24;2021-02-24 23:59:59;274.88716642827325;-2.9871664282732695;-3.582614996199754
273.6;270.71;276.48;270.65;21852880680.8;79716010;2021-02-25;2021-02-25 23:59:59;275.3101844930571;-4.6001844930571;-3.270957456688444
268.0;270.17;272.49;266.43;20205917011.1;74892050;2021-02-26;2021-02-26 23:59:59;275.75654673000616;-5.586546730006148;-3.1738317324874856
273.0;273.58;274.73;271.13;9812239879.7;35962010;2021-03-01;2021-03-01 23:59:59;276.2238313082834;-2.6438313082834384;-3.345804882758364
271.89;279.1;280.0;271.6;19802839822.7;71566360;2021-03-02;2021-03-02 23:59:59;276.70922844241784;2.390771557582184;-2.9022235616811427
281.7;278.01;283.83;277.63;18069380424.4;64275320;2021-03-03;2021-03-03 23:59:59;277.209744747542;0.8002552524579869;-2.5932020758746206
278.5;274.75;281.96;273.63;25572715633.1;91991370;2021-03-04;2021-03-04 23:59:59;277.72255286459085;-2.9725528645908526;-2.2426531886546797
276.0;277.5;278.98;272.76;23006360823.0;83551110;2021-03-05;2021-03-05 23:59:59;278.2448810077807;-0.7448810077806911;-2.073309579859682
278.8;285.79;286.38;277.56;20623220749.3;72788180;2021-03-09;2021-03-09 23:59:59;278.7737509640457;7.016249035954331;-1.0107481895232184
285.24;282.24;288.0;281.0;15689655145.4;55155180;2021-03-10;2021-03-10 23:59:59;279.3061327924721;2.9338672075278964;-0.6394019778469101
